,sent,received
1584084360,129.2029118,0.1579784
1584084420,115.6531247,0.9518829
1584084480,211.0447283,0.4611103
1584084540,250.6527593,0.2486047
1584084600,285.2205351,0.442675
1584084660,254.0376252,0.9815028
1584084720,133.6216246,0.0998684
1584084780,142.4246608,0.0996647
1584084840,211.8771864,0.8693978
1584084900,102.5097192,0.8792556
1584084960,115.5109151,0.9840782
1584085020,248.3337868,0.9131315
1584085080,295.4896578,0.2118012
1584085140,285.9838072,0.7975092
1584085200,185.9650535,0.6633375
1584085260,214.7832005,0.6279601
1584085320,167.3630777,0.5966823
1584085380,268.0926316,0.6845541
1584085440,189.0423315,0.3477777
1584085500,251.1844238,0.9103955
1584085560,120.4150244,0.6699722
1584085620,130.3483361,0.9820968
1584085680,297.2849542,0.1528377
1584085740,173.4660334,0.0139641
1584085800,165.9491576,0.0097763
1584085860,193.7836026,0.3421808
1584085920,147.1140512,0.78407
1584085980,183.9703942,0.3037074
1584086040,280.7060015,0.6364519
1584086100,103.9193098,0.6794662
1584086160,204.5801946,0.1846876
1584086220,129.6060426,0.5783611
1584086280,101.6873568,0.5420191
1584086340,290.2299542,0.8669031
1584086400,210.2806433,0.5877489
1584086460,195.8491148,0.0054357
1584086520,182.7291008,0.2109192
1584086580,101.4353913,0.0867875
1584086640,226.9149612,0.2709081
1584086700,295.4975356,0.90847
1584086760,234.7625359,0.0636685
1584086820,136.3790581,0.4793712
1584086880,181.344379,0.1410167
1584086940,115.1239644,0.4581373
1584087000,110.8820304,0.5387322
1584087060,189.0370471,0.3517926
1584087120,240.0255024,0.8792944
1584087180,117.7361802,0.4724262
1584087240,167.3837875,0.0482916
1584087300,259.7639295,0.2877186
1584087360,181.6872545,0.7784987
1584087420,196.3813301,0.6442152
1584087480,238.8747268,0.4700639
1584087540,152.1869354,0.9428868
1584087600,247.2615929,0.5974277
1584087660,266.24592,0.2159802
1584087720,144.6738737,0.2870158
1584087780,276.3729862,0.9634374
1584087840,149.9679454,0.8938145
1584087900,258.2224738,0.7426082
1584087960,160.3165377,0.8776517
1584088020,230.224269,0.0333946
1584088080,171.2949293,0.2095244
1584088140,225.8276416,0.950911
1584088200,192.4598203,0.7010593
1584088260,224.3831803,0.0944549
1584088320,285.9003604,0.5412911
1584088380,152.8084419,0.281515
1584088440,202.9127051,0.8860959
1584088500,160.0428216,0.3292465
1584088560,281.31657,0.8656475
1584088620,267.2076312,0.1011273
1584088680,168.6438762,0.3350439
1584088740,121.325001,0.5768995
1584088800,127.6216852,0.1503196
1584088860,225.3954084,0.2035942
1584088920,231.2188286,0.1271801
1584088980,189.2720377,0.8101101
1584089040,147.8705351,0.6844321
1584089100,159.9674814,0.9830164
1584089160,214.3333564,0.1795214
1584089220,207.6407181,0.4356139
1584089280,228.6245458,0.8076318
1584089340,218.0823237,0.1727206
1584089400,150.9976771,0.5662336
1584089460,195.9608596,0.2796402
1584089520,261.8029822,0.7468135
1584089580,107.5796408,0.1898008
1584089640,154.2133766,0.2505444
1584089700,119.115071,0.5138103
1584089760,152.6145286,0.8929447
1584089820,126.5063337,0.1542351
1584089880,144.4538113,0.3625168
1584089940,214.7566168,0.0708252
1584090000,670.1978947,0.2648134
1584090060,602.896152,0.2593116
1584090120,353.1570997,0.0521376
1584090180,416.7274556,0.2173339
1584090240,262.4787684,0.6023458
1584090300,771.3559175,0.7851291
1584090360,642.0748317,0.9066196
1584090420,605.9485601,0.7714
1584090480,323.8549928,0.6434837
1584090540,437.6054059,0.3775507
1584090600,687.3792155,0.9204118
1584090660,214.4241053,0.885185
1584090720,283.4756438,0.605984
1584090780,781.2116087,0.0422207
1584090840,359.2216282,0.5186267
1584090900,406.1762948,0.4135671
1584090960,654.0362337,0.3838162
1584091020,639.4326384,0.0910289
1584091080,606.571742,0.7849668
1584091140,788.9062761,0.7636956
1584091200,293.4331051,0.1606731
1584091260,356.3109157,0.4509114
1584091320,787.0616617,0.5135062
1584091380,510.9722212,0.3164982
1584091440,729.5835146,0.6517687
1584091500,471.2196263,0.1833321
1584091560,227.4022522,0.1272749
1584091620,435.2739757,0.1692036
1584091680,427.4258932,0.0950009
1584091740,581.7867072,0.7001714
1584091800,596.9715496,0.4936852
1584091860,385.9849934,0.4873404
1584091920,674.4127787,0.4561553
1584091980,461.1183283,0.12021
1584092040,450.3957551,0.1850352
1584092100,307.5580203,0.7340577
1584092160,453.5865563,0.7573516
1584092220,546.8911763,0.504114
1584092280,262.4295734,0.4886678
1584092340,434.2809037,0.7431502
1584092400,561.0007562,0.0911594
1584092460,332.7476526,0.8898338
1584092520,587.7727445,0.4850673
1584092580,559.690446,0.6504741
1584092640,500.6683632,0.632608
1584092700,606.452556,0.6070283
1584092760,460.5033257,0.8137429
1584092820,794.6680236,0.0757298
1584092880,603.905781,0.2731448
1584092940,683.4383761,0.6114915
1584093000,493.7670769,0.3238286
1584093060,274.0427054,0.762957
1584093120,404.5208902,0.3494648
1584093180,738.7158102,0.3665423
1584093240,796.8078084,0.9824
1584093300,784.1344593,0.8473954
1584093360,635.7407385,0.5277323
1584093420,452.5789728,0.1275041
1584093480,795.0318978,0.0504433
1584093540,589.0016984,0.928278
1584093600,583.8029002,0.0248937
1584093660,509.6282952,0.1284613
1584093720,240.7727319,0.9044496
1584093780,438.437948,0.6877556
1584093840,355.6815321,0.97395
1584093900,796.5894095,0.1980402
1584093960,641.8642583,0.1337236
1584094020,467.7320515,0.7001539
1584094080,307.05133,0.2440687
1584094140,667.6797221,0.3926011
1584094200,754.1816882,0.936149
1584094260,277.2846457,0.8367663
1584094320,658.1252297,0.8914764
1584094380,571.4630726,0.499467
1584094440,498.1334444,0.9953691
1584094500,213.3097424,0.9403903
1584094560,675.7387889,0.9518828
1584094620,755.3672752,0.145287
1584094680,213.4892672,0.8475147
1584094740,328.5850687,0.5645233
1584094800,398.8175439,0.4934381
1584094860,218.7431359,0.563662
1584094920,781.7151883,0.3003834
1584094980,414.2648867,0.848099
1584095040,305.1165229,0.0042468
1584095100,494.9413867,0.1364107
1584095160,496.2853281,0.6332744
1584095220,658.2167747,0.7568055
1584095280,615.7039197,0.9960281
1584095340,208.5560723,0.9014081
1584095400,411.1638099,0.7207835
1584095460,690.3459172,0.7762259
1584095520,536.1941242,0.1821623
1584095580,260.1301503,0.0476721
1584095640,594.1983254,0.029177
1584095700,669.9576616,0.9632435
1584095760,742.4267967,0.4906051
1584095820,314.3135922,0.4349723
1584095880,279.1552767,0.6766502
1584095940,759.7539917,0.313515
1584096000,271.8930314,0.0643292
1584096060,203.6616932,0.365018
1584096120,433.019294,0.6577969
1584096180,280.4120615,0.8481748
1584096240,225.3633174,0.0237036
1584096300,365.3259683,0.0031181
1584096360,619.458609,0.165323
1584096420,727.4521672,0.5952286
1584096480,527.0726422,0.0802085
1584096540,479.2911563,0.5424519
1584096600,434.1390716,0.3796179
1584096660,413.9278021,0.7755105
1584096720,599.6157623,0.3287988
1584096780,699.9309409,0.1440833
1584096840,644.7233428,0.8378847
1584096900,273.259959,0.0019759
1584096960,733.2483761,0.2082081
1584097020,703.0803366,0.7954354
1584097080,670.0580782,0.7019934
1584097140,745.5770979,0.2036809
1584097200,340.5769198,0.6103138
1584097260,385.7907546,0.4890087
1584097320,387.6294883,0.0332547
1584097380,362.1511351,0.4950145
1584097440,534.4420293,0.4071406
1584097500,245.9809142,0.6393567
1584097560,472.9952484,0.655206
1584097620,599.971173,0.3537877
1584097680,337.7046402,0.8100658
1584097740,644.1543035,0.2028944
1584097800,748.2524444,0.0829875
1584097860,491.3105665,0.4213722
1584097920,563.3010863,0.0687777
1584097980,478.0207229,0.3785652
1584098040,632.4076155,0.5295546
1584098100,738.167835,0.3766328
1584098160,429.1127618,0.6703822
1584098220,409.6771314,0.972975
1584098280,376.2491899,0.5998552
1584098340,375.5281888,0.0293818
1584098400,524.9055877,0.3164168
1584098460,483.3724078,0.7860098
1584098520,261.4957517,0.0245193
1584098580,263.1917275,0.3654882
1584098640,488.7902242,0.0793251
1584098700,362.6539631,0.6218428
1584098760,360.5021197,0.0586236
1584098820,312.3006255,0.8804788
1584098880,212.6114854,0.6504055
1584098940,248.9554305,0.68086
1584099000,259.1484621,0.2377942
1584099060,231.6629067,0.1833983
1584099120,691.0942066,0.3647699
1584099180,525.7242128,0.4441109
1584099240,754.6145695,0.9907311
1584099300,425.5891324,0.2522534
1584099360,515.3087773,0.4722469
1584099420,609.5481889,0.6684501
1584099480,491.4976119,0.8514514
1584099540,621.3255295,0.0283027
1584099600,661.9854176,0.8537862
1584099660,760.1298441,0.8795285
1584099720,339.7754178,0.6517292
1584099780,588.6352555,0.182931
1584099840,366.6452236,0.4031317
1584099900,473.4402426,0.6718734
1584099960,488.8237912,0.6304943
1584100020,437.5802777,0.1405333
1584100080,323.1896315,0.2383398
1584100140,799.2177273,0.0358775
1584100200,228.5272432,0.215391
1584100260,329.9592338,0.6420199
1584100320,404.2136988,0.5588159
1584100380,788.3117016,0.9129968
1584100440,798.8746451,0.063468
1584100500,794.1283562,0.1737086
1584100560,436.9750263,0.6853204
1584100620,252.972457,0.0848257
1584100680,702.489466,0.1836252
1584100740,242.035273,0.8658846
1584100800,449.0982477,0.7414932
1584100860,387.5550327,0.2863651
1584100920,544.1128397,0.9355094
1584100980,591.3076158,0.2302386
1584101040,389.7696734,0.5582308
1584101100,551.9881794,0.9511156
1584101160,630.6815708,0.0034271
1584101220,561.9618583,0.5812014
1584101280,263.8068832,0.9957983
1584101340,623.7829574,0.2675312
1584101400,581.9795652,0.2166432
1584101460,200.847238,0.9637055
1584101520,438.7097355,0.4874113
1584101580,685.3029143,0.1297172
1584101640,721.9872213,0.7127103
1584101700,664.6893326,0.8217503
1584101760,630.6186767,0.7520376
1584101820,314.4267019,0.0973856
1584101880,630.8822786,0.0895221
1584101940,286.9415822,0.7155414
1584102000,746.9448524,0.1012875
1584102060,618.400452,0.3425812
1584102120,225.1672009,0.6421484
1584102180,340.6058073,0.9401028
1584102240,507.337389,0.6724519
1584102300,621.9106861,0.946142
1584102360,793.0380635,0.8735542
1584102420,693.2189237,0.1392724
1584102480,781.3631208,0.2172646
1584102540,418.0343242,0.1630344
1584102600,237.9460725,0.751899
1584102660,436.2553901,0.9661092
1584102720,514.3238356,0.8032523
1584102780,296.2038294,0.4442158
1584102840,455.9271251,0.5921342
1584102900,600.6256195,0.0400858
1584102960,624.5515747,0.2630423
1584103020,358.3209316,0.4057248
1584103080,462.1885973,0.7652424
1584103140,727.2207509,0.2561601
1584103200,580.2591606,0.2091538
1584103260,794.0380209,0.6816153
1584103320,232.275388,0.9783196
1584103380,772.379423,0.731076
1584103440,624.8201725,0.3218676
1584103500,291.1322095,0.7917177
1584103560,599.8810482,0.0924795
1584103620,480.8290706,0.3484334
1584103680,444.5659043,0.6383261
1584103740,663.659162,0.860485
1584103800,645.4498117,0.3469117
1584103860,426.9421824,0.0054551
1584103920,644.3565357,0.669576
1584103980,240.9658584,0.45273
1584104040,463.0943579,0.8348017
1584104100,343.1361466,0.091208
1584104160,712.4637589,0.3380453
1584104220,347.7065941,0.4391859
1584104280,630.3587978,0.1062123
1584104340,201.7066539,0.0011376
1584104400,694.3711642,0.2262752
1584104460,225.378616,0.1592219
1584104520,298.510163,0.8300922
1584104580,523.5387448,0.3330459
1584104640,505.2496793,0.3130139
1584104700,212.0293151,0.0294789
1584104760,327.8681909,0.997733
1584104820,408.9324902,0.9373908
1584104880,304.5660355,0.8020328
1584104940,711.463608,0.1451541
1584105000,204.4300105,0.5992168
1584105060,255.6984232,0.1407775
1584105120,357.0797577,0.9183358
1584105180,524.5810008,0.4929866
1584105240,333.3771105,0.2152833
1584105300,616.9201285,0.9046367
1584105360,792.3328803,0.4849555
1584105420,656.9475643,0.9293791
1584105480,682.6928596,0.5962486
1584105540,619.7795191,0.7399943
1584105600,684.4258513,0.7615238
1584105660,345.3304136,0.7111641
1584105720,372.4978891,0.0823917
1584105780,360.1685326,0.9543621
1584105840,462.8375463,0.6292682
1584105900,653.4696153,0.717858
1584105960,773.7936271,0.9935539
1584106020,418.9106207,0.7288924
1584106080,340.9182383,0.7728826
1584106140,322.8655994,0.4515507
1584106200,473.9460899,0.0695014
1584106260,742.5672524,0.7476016
1584106320,283.6132557,0.7195547
1584106380,631.0736891,0.2687985
1584106440,200.0704633,0.9967831
1584106500,597.8623593,0.4038159
1584106560,216.7682005,0.5164535
1584106620,742.7456691,0.9401874
1584106680,370.4255036,0.6645567
1584106740,453.91881,0.4721145
1584106800,503.6805321,0.6919279
1584106860,248.1296675,0.2257205
1584106920,219.2685362,0.8904249
1584106980,534.6775232,0.6285385
1584107040,720.5845392,0.1782694
1584107100,542.7022543,0.8893546
1584107160,258.2020017,0.2447516
1584107220,766.954275,0.6575997
1584107280,438.9364895,0.8413281
1584107340,639.4331908,0.4549292
1584107400,644.385407,0.3412885
1584107460,745.3512025,0.5634642
1584107520,543.1624558,0.5312779
1584107580,686.6022069,0.7555677
1584107640,391.1863928,0.4477488
1584107700,524.3234578,0.6499215
1584107760,528.7925429,0.8115485
1584107820,291.8665975,0.9263564
1584107880,393.4451724,0.1077909
1584107940,376.9296651,0.5105898
1584108000,333.5314451,0.3430799
1584108060,318.2965299,0.1000101
1584108120,494.2700572,0.1004918
1584108180,762.9516079,0.6119185
1584108240,612.6263288,0.6045469
1584108300,500.6003826,0.6216075
1584108360,696.7419286,0.92224
1584108420,562.4302106,0.7967579
1584108480,614.5734396,0.0120106
1584108540,612.2006135,0.1776968
1584108600,550.412812,0.9077191
1584108660,551.1263728,0.160761
1584108720,544.2587423,0.4664507
1584108780,558.8611216,0.3312644
1584108840,597.8832423,0.4653675
1584108900,697.4680139,0.0236729
1584108960,424.0262087,0.7761478
1584109020,625.819645,0.9195359
1584109080,577.1797262,0.7180668
1584109140,372.1111969,0.577652
1584109200,384.8181892,0.9380817
1584109260,596.8204961,0.0464414
1584109320,689.0113934,0.8172659
1584109380,428.1383026,0.6722055
1584109440,305.5202532,0.7251738
1584109500,733.1390387,0.3249697
1584109560,411.8529478,0.6232538
1584109620,732.9255737,0.5683647
1584109680,289.3862007,0.2395488
1584109740,240.3833613,0.099636
1584109800,773.8110352,0.805373
1584109860,288.1240191,0.8245739
1584109920,721.2787216,0.5524037
1584109980,536.2931866,0.3010808
1584110040,323.7774601,0.0197356
1584110100,263.8442082,0.1033738
1584110160,583.0725068,0.2115925
1584110220,296.6210545,0.771171
1584110280,752.9606757,0.7812528
1584110340,317.0391413,0.0799289
1584110400,456.2088361,0.2082497
1584110460,351.7022535,0.5888195
1584110520,504.5803462,0.129302
1584110580,787.9400934,0.9559761
1584110640,262.947396,0.0496967
1584110700,532.4686157,0.4617171
1584110760,674.8042926,0.9233197
1584110820,382.8835911,0.3837684
1584110880,559.8790108,0.1155584
1584110940,780.2818034,0.8817525
1584111000,790.435122,0.2986957
1584111060,689.4624161,0.2552856
1584111120,223.352059,0.2429252
1584111180,373.2736505,0.990793
1584111240,336.5209559,0.683423
1584111300,236.8004256,0.4201496
1584111360,551.1988258,0.3263418
1584111420,489.6860595,0.1373199
1584111480,604.2381088,0.8614833
1584111540,702.2912345,0.1541153
1584111600,247.993466,0.1587251
1584111660,768.0981337,0.1479101
1584111720,314.2614385,0.9246889
1584111780,473.054205,0.6623972
1584111840,439.8252867,0.1012921
1584111900,224.898187,0.8378486
1584111960,717.1118675,0.6537854
1584112020,513.2298382,0.492587
1584112080,561.3197197,0.2233456
1584112140,412.8963274,0.3372785
1584112200,790.6940588,0.1151305
1584112260,211.721776,0.9660878
1584112320,582.9051176,0.1497849
1584112380,621.2560862,0.1116681
1584112440,453.699868,0.4537516
1584112500,504.5635463,0.1358858
1584112560,298.5906517,0.1479827
1584112620,278.5738113,0.4957292
1584112680,242.8227167,0.381994
1584112740,392.4460242,0.4158835
1584112800,490.9450365,0.4501715
1584112860,540.3044394,0.1786088
1584112920,562.6280477,0.7761493
1584112980,527.9477529,0.4817923
1584113040,506.0887931,0.4718976
1584113100,491.9658872,0.1607338
1584113160,659.061462,0.9518985
1584113220,427.3272873,0.2987882
1584113280,430.0969986,0.7484747
1584113340,696.5405847,0.6445918
1584113400,583.7152188,0.9115856
1584113460,348.8698239,0.1377082
1584113520,680.9706744,0.1702869
1584113580,366.1657905,0.5791607
1584113640,541.9775299,0.0249227
1584113700,531.3677233,0.4093973
1584113760,655.2568771,0.051519
1584113820,466.5670434,0.7955962
1584113880,432.9247804,0.7640951
1584113940,584.129754,0.831961
1584114000,414.3401443,0.7007275
1584114060,251.8500401,0.5513562
1584114120,740.1965634,0.6437138
1584114180,642.1277271,0.6339594
1584114240,576.4840997,0.7241565
1584114300,259.5973219,0.5420127
1584114360,777.130185,0.306983
1584114420,292.455243,0.4216342
1584114480,572.0087486,0.8642388
1584114540,605.5750551,0.4168768
1584114600,750.3969152,0.9984502
1584114660,750.9186011,0.1218706
1584114720,599.8467106,0.1881488
1584114780,341.5549122,0.802333
1584114840,269.4203261,0.9990159
1584114900,571.3408476,0.4431714
1584114960,287.032875,0.8437824
1584115020,772.6362405,0.6503758
1584115080,353.9442214,0.9443006
1584115140,327.4413531,0.9573282
1584115200,745.0850862,0.6586622
1584115260,212.7067537,0.6817114
1584115320,477.8125411,0.2327098
1584115380,309.5328046,0.1051127
1584115440,224.9038937,0.9292435
1584115500,291.4087353,0.0882895
1584115560,798.7966202,0.9271967
1584115620,595.1999543,0.9262289
1584115680,443.6321212,0.1069238
1584115740,312.5802743,0.8766705
1584115800,391.0181476,0.5770401
1584115860,262.3846497,0.9407037
1584115920,721.6175338,0.7055628
1584115980,409.6170629,0.5534993
1584116040,684.1772154,0.0760085
1584116100,530.3513975,0.0036247
1584116160,609.4955862,0.508223
1584116220,283.4382456,0.6649447
1584116280,479.3034474,0.539054
1584116340,256.2738265,0.2861209
1584116400,754.3071503,0.5917917
1584116460,560.3603373,0.8812383
1584116520,610.6989004,0.9818944
1584116580,283.8909607,0.2117975
1584116640,660.1986007,0.5172284
1584116700,588.5083399,0.1810552
1584116760,590.7879719,0.7496864
1584116820,403.1846839,0.5168791
1584116880,550.091906,0.8713472
1584116940,276.9203791,0.7881312
1584117000,451.8609737,0.9280275
1584117060,433.8639026,0.7257694
1584117120,415.4206174,0.8181471
1584117180,678.8087511,0.215388
1584117240,413.7752606,0.2409461
1584117300,769.429752,0.2367113
1584117360,606.059243,0.5379254
1584117420,792.4339087,0.75796
1584117480,246.7061316,0.5749889
1584117540,453.6586026,0.4338762
1584117600,702.3232955,0.0372473
1584117660,450.7680385,0.7514393
1584117720,216.3236382,0.6317093
1584117780,653.0305228,0.3682381
1584117840,361.2745578,0.4937534
1584117900,735.6438176,0.2005733
1584117960,749.3950501,0.964984
1584118020,443.7072862,0.3234746
1584118080,621.2508393,0.6901896
1584118140,643.169196,0.5753001
1584118200,621.3735346,0.5638991
1584118260,541.6944208,0.9035089
1584118320,748.4904602,0.2187033
1584118380,222.7131358,0.6194615
1584118440,403.119624,0.8718104
1584118500,227.5234917,0.755113
1584118560,606.0694184,0.1602284
1584118620,214.5987741,0.2524507
1584118680,592.9804593,0.7833576
1584118740,297.1823267,0.8612634
1584118800,249.8571775,0.7590815
1584118860,647.9410527,0.5018326
1584118920,338.4282365,0.7736835
1584118980,650.412443,0.6980853
1584119040,636.1613074,0.9903778
1584119100,655.3289058,0.1515973
1584119160,445.618663,0.8327345
1584119220,307.2343817,0.3009485
1584119280,372.7039233,0.8786871
1584119340,283.593887,0.0350441
1584119400,447.329265,0.5334585
1584119460,365.5245074,0.0621603
1584119520,494.5256342,0.959332
1584119580,670.7699797,0.4355722
1584119640,486.1641131,0.7778628
1584119700,391.2554411,0.1959443
1584119760,212.5711898,0.3551918
1584119820,751.0931395,0.4725771
1584119880,420.3353158,0.2338346
1584119940,530.0204031,0.912308
1584120000,671.8028852,0.9735462
1584120060,612.9322201,0.1879227
1584120120,479.190628,0.5744647
1584120180,525.0094872,0.1770562
1584120240,237.2433145,0.2238478
1584120300,330.5821075,0.0866246
1584120360,326.7478865,0.1213437
1584120420,403.4282761,0.6253892
1584120480,511.7676522,0.2439476
1584120540,775.0325659,0.994542
1584120600,349.3397688,0.7382786
1584120660,215.280095,0.6818353
1584120720,606.480441,0.6312136
1584120780,618.5835146,0.5442009
1584120840,434.8304525,0.3089084
1584120900,532.9962253,0.1902343
1584120960,215.7805098,0.1974776
1584121020,278.4361917,0.142889
1584121080,626.8032322,0.0538665
1584121140,253.355977,0.2647726
1584121200,541.8528841,0.2258163
1584121260,736.6560831,0.1014531
1584121320,312.8592122,0.8734785
1584121380,343.0654985,0.5820723
1584121440,221.9303587,0.500725
1584121500,474.4681268,0.4292957
1584121560,614.5887462,0.2205513
1584121620,492.5206002,0.8570284
1584121680,363.2235051,0.5273917
1584121740,438.5486328,0.617738
1584121800,426.1103194,0.4174071
1584121860,583.6514748,0.4367536
1584121920,317.849801,0.0674519
1584121980,499.9736415,0.3366615
1584122040,269.1442277,0.8600885
1584122100,370.7150273,0.1225689
1584122160,381.9101429,0.5475773
1584122220,550.3139047,0.4720818
1584122280,456.729164,0.5160324
1584122340,336.0525235,0.9607124
1584122400,395.9365247,0.769241
1584122460,691.3242463,0.4891462
1584122520,285.5972888,0.1157388
1584122580,504.1710992,0.4909473
1584122640,759.2676651,0.1421072
1584122700,273.430763,0.5585653
1584122760,234.6048739,0.446469
1584122820,225.1656448,0.233751
1584122880,269.4640101,0.4746338
1584122940,435.5247446,0.0991303
1584123000,769.9918708,0.299899
1584123060,752.8080607,0.9983857
1584123120,677.5840139,0.5435859
1584123180,742.1467027,0.1338018
1584123240,287.2556709,0.3634927
1584123300,770.5942805,0.5236178
1584123360,653.0282473,0.1383324
1584123420,762.9975982,0.1591249
1584123480,780.6551033,0.2450165
1584123540,493.3190461,0.3094071
1584123600,369.3550997,0.1090193
1584123660,445.4207989,0.2781962
1584123720,639.096676,0.4733872
1584123780,772.7884217,0.0491862
1584123840,341.3487346,0.5065371
1584123900,300.9963272,0.5738224
1584123960,390.4873181,0.9405723
1584124020,317.056435,0.5421513
1584124080,344.0029427,0.6154071
1584124140,324.678173,0.4270016
1584124200,530.6660137,0.3593475
1584124260,261.2489291,0.6549856
1584124320,261.2931205,0.8860139
1584124380,326.268609,0.0062204
1584124440,433.0583528,0.9053053
1584124500,645.2831439,0.6924463
1584124560,736.172327,0.7430484
1584124620,674.5552563,0.082295
1584124680,570.486775,0.96638
1584124740,376.8331154,0.3204034
1584124800,533.2644728,0.0950704
1584124860,214.7975571,0.9985166
1584124920,556.2193949,0.4826075
1584124980,581.0345872,0.0711385
1584125040,712.8882416,0.0663282
1584125100,647.2828324,0.8677164
1584125160,647.5702304,0.528219
1584125220,660.5067975,0.1728248
1584125280,608.1068131,0.9191078
1584125340,593.3849188,0.2020562
1584125400,676.6242434,0.6480997
1584125460,519.6486848,0.1175934
1584125520,726.6109206,0.8452073
1584125580,640.9955666,0.2913634
1584125640,569.6170587,0.8084593
1584125700,733.3234755,0.5463486
1584125760,468.7840741,0.4113955
1584125820,269.6872132,0.9929724
1584125880,239.3683679,0.9831112
1584125940,671.7892534,0.3952616
1584126000,1051.6023886,0.5134064
1584126060,888.2679394,0.2220115
1584126120,776.0104277,0.4176753
1584126180,1144.9237174,0.0853902
1584126240,514.1574473,0.9687302
1584126300,1037.3042144,0.4825245
1584126360,1053.6601327,0.3331673
1584126420,734.6189449,0.7840693
1584126480,1181.1365047,0.6372165
1584126540,518.3077603,0.9694818
1584126600,1135.7790648,0.4977486
1584126660,897.2445484,0.3425057
1584126720,1186.6212029,0.3193925
1584126780,897.4037519,0.7348582
1584126840,983.8077893,0.4282807
1584126900,827.9677121,0.6810433
1584126960,876.3232302,0.6818209
1584127020,827.1741393,0.401313
1584127080,870.6174046,0.654571
1584127140,526.9331804,0.2658483
1584127200,840.3596599,0.1578156
1584127260,1170.7435332,0.3519615
1584127320,874.3761248,0.9408979
1584127380,1012.7832106,0.7943169
