,sent,received
1583157120,601.0489626,0.3877032
1583157180,683.6100927,0.1411451
1583157240,519.0144012,0.5093448
1583157300,606.8166322,0.6770367
1583157360,717.6516386,0.9830043
1583157420,238.800779,0.0510636
1583157480,723.9982019,0.0438812
1583157540,535.9625049,0.0502523
1583157600,526.4829361,0.3481436
1583157660,278.6273807,0.4870213
1583157720,630.0534458,0.9288836
1583157780,626.7571721,0.1534001
1583157840,444.981402,0.2311257
1583157900,435.956003,0.6218542
1583157960,732.6503451,0.7921501
1583158020,307.4402073,0.4222916
1583158080,624.8823718,0.1268719
1583158140,525.5655481,0.7479158
1583158200,745.6515295,0.931697
1583158260,767.5661818,0.7872769
1583158320,564.1153286,0.8236054
1583158380,416.9407708,0.247212
1583158440,372.7789662,0.746687
1583158500,683.2273047,0.9611031
1583158560,395.9031565,0.3811709
1583158620,357.146359,0.6000525
1583158680,581.4251761,0.8530534
1583158740,619.1266328,0.0880765
1583158800,213.6889097,0.2398876
1583158860,599.625422,0.2468433
1583158920,717.1409268,0.0604338
1583158980,466.5662433,0.4530537
1583159040,487.0976167,0.7884263
1583159100,482.5836578,0.1457824
1583159160,334.8395267,0.6608304
1583159220,500.0658733,0.051357
1583159280,717.5042029,0.628072
1583159340,415.532903,0.6806113
1583159400,570.4147512,0.6460154
1583159460,264.4739565,0.1858408
1583159520,479.9999763,0.0393848
1583159580,313.5531224,0.0225492
1583159640,575.2747602,0.35184
1583159700,451.3645968,0.5913845
1583159760,719.4318961,0.7411139
1583159820,781.6232707,0.7547976
1583159880,380.9026612,0.8737734
1583159940,736.6982572,0.0494576
1583160000,686.6068757,0.981327
1583160060,431.3753412,0.9798504
1583160120,323.5793441,0.3266336
1583160180,382.99038,0.7700061
1583160240,491.8016083,0.4867507
1583160300,776.6600173,0.816457
1583160360,464.8144045,0.7706895
1583160420,201.3038211,0.7912679
1583160480,362.5010058,0.5932292
1583160540,464.7660761,0.1000986
1583160600,234.5961238,0.6355513
1583160660,646.5182744,0.5553924
1583160720,574.527412,0.2074471
1583160780,699.9623119,0.4503631
1583160840,349.0970297,0.6479725
1583160900,336.5456636,0.1869306
1583160960,415.5203027,0.3661286
1583161020,382.7027051,0.8701969
1583161080,593.9259937,0.7786176
1583161140,691.8733143,0.791833
1583161200,639.2169029,0.2708686
1583161260,684.4898137,0.1780076
1583161320,731.3544975,0.83357
1583161380,760.2120581,0.7669517
1583161440,657.8886389,0.550155
1583161500,391.591347,0.9234895
1583161560,383.6607798,0.3551849
1583161620,774.283916,0.3546835
1583161680,437.6115539,0.0137537
1583161740,305.5205429,0.9173967
1583161800,264.6647071,0.5515848
1583161860,394.4164739,0.0594793
1583161920,603.8004296,0.5900252
1583161980,237.8416485,0.5266804
1583162040,516.0358876,0.8142766
1583162100,312.8343828,0.8963704
1583162160,266.3304911,0.3110507
1583162220,212.9564371,0.6975573
1583162280,622.7032232,0.8985419
1583162340,462.5005673,0.2270908
1583162400,351.6767507,0.07335
1583162460,530.6858788,0.9623684
1583162520,331.3424299,0.3675658
1583162580,412.181551,0.8494595
1583162640,634.5506836,0.4797089
1583162700,391.5281418,0.1814177
1583162760,613.9868694,0.4885725
1583162820,313.8080447,0.6963485
1583162880,260.9141562,0.6306399
1583162940,479.8354174,0.7813429
1583163000,354.948822,0.1060645
1583163060,799.3916776,0.7324864
1583163120,322.9634814,0.7478582
1583163180,593.0099312,0.421603
1583163240,306.7458261,0.4044275
1583163300,468.7382555,0.539228
1583163360,222.2795562,0.4382263
1583163420,793.5981452,0.495502
1583163480,519.5869136,0.8168213
1583163540,444.7786615,0.0616272
1583163600,314.1127722,0.1333229
1583163660,394.6448174,0.2138026
1583163720,218.4951503,0.5485532
1583163780,369.9959537,0.8572533
1583163840,417.5036149,0.366862
1583163900,738.2654008,0.3485744
1583163960,785.7944135,0.3661584
1583164020,201.851858,0.649699
1583164080,325.506387,0.9240953
1583164140,526.0786201,0.7621053
1583164200,287.848737,0.9617003
1583164260,224.1576687,0.815195
1583164320,450.8843605,0.2259982
1583164380,587.9112835,0.1612099
1583164440,405.1875621,0.264091
1583164500,431.0350781,0.5042904
1583164560,702.4905813,0.3365531
1583164620,712.1662477,0.6420704
1583164680,491.6026682,0.328743
1583164740,452.7822901,0.4082332
1583164800,741.8173336,0.6434212
1583164860,718.4242625,0.3512911
1583164920,754.0760908,0.5528854
1583164980,482.3916227,0.236794
1583165040,328.0749487,0.8891814
1583165100,459.2688407,0.101319
1583165160,367.1447695,0.2122604
1583165220,765.1662292,0.7999401
1583165280,216.1752371,0.3793027
1583165340,641.6263538,0.360918
1583165400,741.1542914,0.1901792
1583165460,299.0917277,0.7832551
1583165520,508.1847104,0.7792569
1583165580,764.1489815,0.3728447
1583165640,525.6283729,0.1402747
1583165700,661.2143594,0.6007095
1583165760,493.784086,0.65228
1583165820,684.565288,0.1978439
1583165880,692.4278476,0.8091296
1583165940,609.8535692,0.9308715
1583166000,516.712858,0.5996305
1583166060,589.020993,0.4009148
1583166120,340.7966244,0.0457669
1583166180,434.695119,0.3709595
1583166240,551.5043846,0.2420642
1583166300,522.1042925,0.8977032
1583166360,399.652856,0.9773172
1583166420,669.9037119,0.1895827
1583166480,497.19499,0.505405
1583166540,484.650361,0.8990528
1583166600,231.4547547,0.0409727
1583166660,341.8856763,0.6426575
1583166720,759.1613661,0.4971563
1583166780,611.1754759,0.0128083
1583166840,722.4567987,0.2019174
1583166900,396.4892439,0.2317571
1583166960,586.8548669,0.0872634
1583167020,409.5422806,0.5939393
1583167080,553.8257774,0.3003485
1583167140,470.2975386,0.2714499
1583167200,329.8981962,0.1347427
1583167260,696.7793174,0.2339273
1583167320,384.8273718,0.2503301
1583167380,472.6488577,0.4498741
1583167440,459.3151706,0.6640873
1583167500,278.9122347,0.6005634
1583167560,699.4852628,0.8480578
1583167620,414.0883453,0.628091
1583167680,411.2849807,0.5286318
1583167740,523.7700437,0.9448966
1583167800,763.664386,0.5303499
1583167860,326.672895,0.1640849
1583167920,439.9824292,0.9833693
1583167980,261.965944,0.2134962
1583168040,552.8254835,0.354309
1583168100,581.5824742,0.0790141
1583168160,733.0969979,0.277763
1583168220,463.3732194,0.3722759
1583168280,218.6903503,0.3269137
1583168340,387.4675903,0.0624723
1583168400,767.2794948,0.4340408
1583168460,292.058597,0.3010463
1583168520,597.0826712,0.3096103
1583168580,652.3579346,0.5127213
1583168640,217.5140143,0.1195529
1583168700,598.5002628,0.3597487
1583168760,486.2654663,0.2910844
1583168820,316.3911931,0.2694752
1583168880,445.5361458,0.8914458
1583168940,785.6601103,0.2973274
1583169000,325.3750222,0.5478506
1583169060,382.9191269,0.9507053
1583169120,623.1574606,0.1690404
1583169180,770.9600887,0.612109
1583169240,383.2704532,0.9700365
1583169300,268.5966541,0.3115496
1583169360,606.4010911,0.5101788
1583169420,474.7394503,0.9407642
1583169480,524.5339676,0.6095671
1583169540,453.1571447,0.1271242
1583169600,573.5458618,0.0225111
1583169660,599.0292806,0.7003415
1583169720,584.8970209,0.4092128
1583169780,776.6230315,0.6037181
1583169840,527.6446064,0.7558358
1583169900,627.5890826,0.3918483
1583169960,416.4523212,0.2176676
1583170020,626.1070336,0.2357147
1583170080,365.8350438,0.567729
1583170140,202.4426813,0.6539212
1583170200,472.6282626,0.2200071
1583170260,738.4057822,0.5789551
1583170320,258.4407968,0.1030396
1583170380,763.1941368,0.2609674
1583170440,244.3378238,0.0015659
1583170500,471.4838023,0.4393444
1583170560,203.2194052,0.1966911
1583170620,289.4023892,0.4592379
1583170680,300.5422965,0.3174533
1583170740,364.2078875,0.0557792
1583170800,582.2297606,0.0401467
1583170860,713.0806749,0.7122426
1583170920,531.4047463,0.5302945
1583170980,314.6424746,0.3536905
1583171040,200.230987,0.8251102
1583171100,657.6048888,0.3559689
1583171160,526.1065476,0.8860966
1583171220,283.6637189,0.7311417
1583171280,280.6415272,0.4326782
1583171340,647.1017001,0.1640344
1583171400,259.8876584,0.767616
1583171460,252.9156543,0.8536835
1583171520,371.9876609,0.4986413
1583171580,377.563373,0.8894749
1583171640,641.8555299,0.2239759
1583171700,399.498122,0.0641217
1583171760,542.7886399,0.7365733
1583171820,469.4811225,0.4157159
1583171880,349.64153,0.3414271
1583171940,696.5235084,0.8071738
1583172000,263.9726788,0.3337784
1583172060,711.9859735,0.843699
1583172120,746.5160273,0.3696776
1583172180,287.3443919,0.3527897
1583172240,749.3245592,0.1864303
1583172300,450.9560961,0.177491
1583172360,486.9789546,0.525924
1583172420,529.1443862,0.0019149
1583172480,699.2361514,0.7342422
1583172540,682.6475279,0.6263211
1583172600,449.5341835,0.190684
1583172660,442.5804716,0.5940542
1583172720,588.1757201,0.8467682
1583172780,507.5493246,0.945446
1583172840,315.5580791,0.8888176
1583172900,463.8302189,0.0184406
1583172960,705.3439178,0.1473001
1583173020,212.7174719,0.8282249
1583173080,428.5650359,0.013873
1583173140,491.50253,0.4896802
1583173200,477.5298513,0.7731427
1583173260,450.8387749,0.7291777
1583173320,229.4128069,0.659113
1583173380,607.7737262,0.7425629
1583173440,448.3681714,0.1439869
1583173500,336.2693859,0.1499534
1583173560,562.616119,0.3377721
1583173620,535.9857765,0.5895244
1583173680,748.420108,0.4335127
1583173740,346.0142846,0.4170288
1583173800,206.1404123,0.5062597
1583173860,779.734242,0.7757352
1583173920,633.7069116,0.9821838
1583173980,499.0395821,0.8808637
1583174040,620.5033555,0.7753884
1583174100,583.6482808,0.2858319
1583174160,556.1566027,0.5702871
1583174220,507.952654,0.7830723
1583174280,546.5367884,0.9027785
1583174340,757.2242806,0.5345058
1583174400,666.6840975,0.8458411
1583174460,434.4521946,0.043174
1583174520,647.6722267,0.8880843
1583174580,628.9152769,0.0112701
1583174640,433.9687291,0.9492398
1583174700,263.0757293,0.1395431
1583174760,651.7534843,0.4942195
1583174820,797.4158919,0.8106027
1583174880,442.995804,0.3429972
1583174940,323.6639182,0.3235116
1583175000,375.9269938,0.5704504
1583175060,321.2812147,0.7352899
1583175120,223.7681958,0.1833422
1583175180,219.5462355,0.0702227
1583175240,717.1072993,0.4106629
1583175300,377.4070966,0.2874328
1583175360,251.2811763,0.4209151
1583175420,602.235378,0.3500007
1583175480,795.8072277,0.2501592
1583175540,399.386953,0.3307679
1583175600,692.1969485,0.9620737
1583175660,828.0380328,0.6699153
1583175720,837.28548,0.4159632
1583175780,1153.9166663,0.9296222
1583175840,543.4125396,0.6836943
1583175900,776.4311541,0.6929115
1583175960,1173.9311561,0.7357723
1583176020,916.3638686,0.9784342
1583176080,720.0792846,0.0342187
1583176140,954.8270806,0.1512919
1583176200,653.9245832,0.4657267
1583176260,781.8522898,0.4532741
1583176320,971.1230962,0.7740128
1583176380,907.296848,0.489678
1583176440,697.7006218,0.798792
1583176500,510.8112484,0.2298396
1583176560,993.2346183,0.1196569
1583176620,764.1456469,0.211117
1583176680,993.7618692,0.5428731
1583176740,829.7900863,0.3245663
1583176800,725.3553201,0.3179165
1583176860,993.0968518,0.2348671
1583176920,742.3121401,0.0957763
1583176980,1199.9472787,0.390493
1583177040,633.755487,0.2659116
1583177100,1121.0841136,0.1556293
1583177160,531.3781644,0.3209875
1583177220,986.9790977,0.7803582
1583177280,861.2518835,0.5902117
1583177340,796.3637632,0.0617809
1583177400,588.1183992,0.7132844
1583177460,717.8457346,0.7262887
1583177520,909.674692,0.4519401
1583177580,1075.0543448,0.2533134
1583177640,586.8369877,0.3150389
1583177700,674.9459236,0.1669035
1583177760,635.518407,0.6933148
1583177820,1135.9770191,0.7715646
1583177880,994.3256719,0.8541361
1583177940,1153.2092376,0.1882428
1583178000,664.0015324,0.7527519
1583178060,683.3108501,0.5335063
1583178120,944.1321071,0.6057088
1583178180,935.9549423,0.7484572
1583178240,1188.9679079,0.8925888
1583178300,1054.8800561,0.7091805
1583178360,524.9636583,0.2830927
1583178420,875.4212331,0.5648423
1583178480,782.5068634,0.421332
1583178540,594.6815899,0.6264988
1583178600,827.2441535,0.2405765
1583178660,1163.0100552,0.8651122
1583178720,556.3896808,0.0212349
1583178780,744.0331115,0.2745218
1583178840,900.4389921,0.460655
1583178900,1092.1280955,0.2627835
1583178960,717.5966865,0.8891153
1583179020,503.8497343,0.2820052
1583179080,807.0865828,0.6872698
1583179140,579.9267272,0.019121
1583179200,1070.9702352,0.8542887
1583179260,828.538539,0.0040041
1583179320,653.9312411,0.5940631
1583179380,1173.8819607,0.8659809
1583179440,672.4460075,0.6334441
1583179500,924.6436343,0.9560758
1583179560,780.6608917,0.8838426
1583179620,652.4003129,0.7560274
1583179680,1132.3661733,0.8348221
1583179740,958.8752209,0.8109938
1583179800,1117.836263,0.5521755
1583179860,1141.7609908,0.2620837
1583179920,809.6798979,0.5466638
1583179980,640.3267657,0.36399
1583180040,1032.8917741,0.7545267
1583180100,997.5554806,0.0818233
1583180160,974.2970884,0.351986
1583180220,575.6359524,0.0049897
1583180280,779.4993187,0.9275194
1583180340,976.0192938,0.1531649
1583180400,802.6011395,0.0213477
1583180460,1029.6728945,0.7102023
1583180520,1089.3074458,0.8284457
1583180580,608.2050784,0.7691862
1583180640,543.1291962,0.4033142
1583180700,920.4546632,0.947573
1583180760,760.6477768,0.991414
1583180820,958.3277533,0.6255899
1583180880,1008.9578921,0.404623
1583180940,615.8010293,0.0344389
1583181000,960.9305664,0.8905583
1583181060,642.3598494,0.0062675
1583181120,828.0157435,0.1121865
1583181180,960.2054487,0.6033023
1583181240,790.9585543,0.7701257
1583181300,587.7075378,0.3321909
1583181360,739.7203301,0.0453169
1583181420,941.8889231,0.3505372
1583181480,698.2992707,0.6687826
1583181540,744.0310252,0.0352656
1583181600,648.8178342,0.6000545
1583181660,1138.8708003,0.7740077
1583181720,787.3298944,0.578529
1583181780,1167.5385181,0.714861
1583181840,561.4093629,0.4472917
1583181900,612.889534,0.2376568
1583181960,579.5038587,0.7176747
1583182020,780.9462196,0.4875062
1583182080,1198.8640168,0.0474761
1583182140,973.5392629,0.8824793
1583182200,1157.263618,0.1903718
1583182260,722.1814105,0.5170115
1583182320,546.8091053,0.0553285
1583182380,836.6944374,0.6072385
1583182440,906.1386048,0.3963146
1583182500,1077.1213474,0.5078203
1583182560,618.9200454,0.0865685
1583182620,844.7904567,0.503636
1583182680,511.6057077,0.8767804
1583182740,579.6998567,0.7652699
1583182800,596.9000389,0.8595833
1583182860,985.7454671,0.4444455
1583182920,920.063941,0.6454142
1583182980,1106.7628818,0.6309393
1583183040,617.8352018,0.5742825
1583183100,1108.1520468,0.4956661
1583183160,508.6365947,0.1382021
1583183220,547.9693009,0.2413494
1583183280,795.9214926,0.7187013
1583183340,1043.6419752,0.7566102
1583183400,743.0995751,0.8399816
1583183460,1121.5737105,0.5540813
1583183520,864.9427504,0.5284184
1583183580,802.2638617,0.5067088
1583183640,784.6985942,0.0812092
1583183700,1023.1356005,0.7011345
1583183760,1106.5471997,0.695199
1583183820,737.1222301,0.3335519
1583183880,726.6991701,0.4308445
1583183940,1008.2551256,0.1324479
1583184000,985.2277216,0.8469317
1583184060,1065.3304468,0.0636573
1583184120,1098.7421742,0.7312587
1583184180,1049.5440786,0.7806997
1583184240,1052.167681,0.5360292
1583184300,862.5098472,0.4476787
1583184360,949.2570427,0.3718829
1583184420,639.3752352,0.9925928
1583184480,1183.0611591,0.869965
1583184540,998.6675049,0.1330226
1583184600,570.7543773,0.9421628
1583184660,1096.4377487,0.5299473
1583184720,598.7512322,0.6152322
1583184780,903.3426823,0.1449465
1583184840,1164.7853844,0.0562385
1583184900,1019.4175805,0.5556382
1583184960,605.737244,0.6094067
1583185020,877.7419411,0.2520118
1583185080,906.5993264,0.9661129
1583185140,986.2063785,0.1345192
1583185200,1000.4249039,0.5831414
1583185260,642.2159154,0.0058245
1583185320,1182.7428941,0.4136334
1583185380,1192.9309124,0.3416153
1583185440,953.5209081,0.1648142
1583185500,1005.7248443,0.1883789
1583185560,708.1980193,0.1033351
1583185620,767.7981942,0.0073306
1583185680,869.2329158,0.9806371
1583185740,1067.3634133,0.1805968
1583185800,831.679465,0.4850248
1583185860,982.3997274,0.2718365
1583185920,545.3440585,0.1538633
1583185980,679.7739554,0.4847172
1583186040,896.962944,0.97592
1583186100,717.154024,0.5889171
1583186160,974.5443494,0.5456932
1583186220,1163.5543091,0.7794419
1583186280,894.8607464,0.0632435
1583186340,741.3219436,0.7864928
1583186400,136.7810798,0.5814291
1583186460,194.2766027,0.1542405
1583186520,191.1072712,0.7336603
1583186580,246.8812385,0.0108865
1583186640,281.137416,0.7661999
1583186700,219.4915052,0.3146954
1583186760,129.7118594,0.9382248
1583186820,285.0688289,0.0282466
1583186880,118.5031605,0.3093439
1583186940,203.2980792,0.6895218
1583187000,226.0185958,0.6621878
1583187060,139.7859047,0.8258689
1583187120,245.3289732,0.1439314
1583187180,219.2557501,0.9099431
1583187240,135.5856598,0.5348871
1583187300,177.8573655,0.3946412
1583187360,161.9268284,0.1349314
1583187420,250.7987185,0.0195356
1583187480,246.2375441,0.648543
1583187540,168.6432868,0.6099013
1583187600,247.2226921,0.9232463
1583187660,133.1602217,0.5400255
1583187720,129.1566511,0.8234446
1583187780,173.6539062,0.5190338
1583187840,199.3656067,0.026461
1583187900,128.2805013,0.0678
1583187960,109.4155287,0.7152842
1583188020,204.4080106,0.0520725
1583188080,234.235789,0.3456659
1583188140,260.489477,0.1580885
1583188200,210.12623,0.4114516
1583188260,191.8755808,0.9141031
1583188320,140.1561805,0.5742099
1583188380,196.5707344,0.3959316
1583188440,244.0738827,0.2953567
1583188500,227.7429625,0.1413503
1583188560,188.5368864,0.9936847
1583188620,231.6541179,0.2382815
1583188680,268.7135731,0.4674497
1583188740,126.0299036,0.609164
1583188800,201.1533508,0.826952
1583188860,184.2420431,0.4200454
1583188920,197.1401505,0.0176754
1583188980,282.0806496,0.4806566
1583189040,299.037802,0.980192
1583189100,267.2505824,0.4958346
1583189160,271.2160444,0.4812823
1583189220,298.2468276,0.0055748
1583189280,242.4308516,0.6050172
1583189340,291.8614361,0.9799993
1583189400,275.4037184,0.8375026
1583189460,217.976927,0.3911892
